id,album,release_date,n_tracks_original,id_track,track,lyrics,n_tracks,notes
5,ABBA: The Album by ABBA,1977-12-12,9,2,Take a Chance on Me,"If you change your mind, I'm the first in line
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you need me, let me know, gonna be around
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you got no place to go when you're feeling down
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
If you're all alone when the pretty birds have flown
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best and it ain't no lie
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you put me to the test, if you let me try
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)

Take a chance on me
That's all I ask of you honey
Take a chance on me
We can go dancing, we can go walking
As long as we're together (As long as we're together)
Listen to some music, maybe just talking
Get to know you better (Get to know you better)

'Cause you know I've got
So much that I wanna do, when I dream I'm alone with you
It's magic
You want me to leave it there, afraid of a love affair
But I think you know
That I can't let go

If you change your mind, I'm the first in line
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you need me, let me know, gonna be around
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you got no place to go when you're feeling down
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
If you're all alone when the pretty birds have flown
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best and it ain't no lie
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you put me to the test, if you let me try
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Take a chance on me
Come on, give me a break, will you?
Take a chance on me

Oh, you can take your time, baby, I'm in no hurry
Know I'm gonna get ya (Know I'm gonna get ya)
You don't wanna hurt me, baby, don't worry
I ain't gonna let you (I ain't gonna let ya)

Let me tell you now
My love is strong enough to last when things are rough
It's magic
You say that I waste my time, but I can't get you off my mind
No, I can't let go
'Cause I love you so

If you change your mind, I'm the first in line
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you need me, let me know, gonna be around
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
If you got no place to go when you're feeling down
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
If you're all alone when the pretty birds have flown
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best, baby, can't you see?
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gotta put me to the test, take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
(Take a chance, take a chance, take a chance on me)
Ba-ba ba-ba ba, ba-ba ba-ba baa
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best, baby, can't you see?
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gotta put me to the test, take a chance on me
(Take a-take a chance-chance, take a chance, take a chance, take a chance)
(Take a chance, take a-take a chance-chance, take a chance, take a chance)
(Take a chance, take a chance, take a chance on me)
Ba-ba ba-ba ba, ba-ba ba-ba baa-ba-ba
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Honey, I'm still free; take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gonna do my very best, baby, can't you see
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
Gotta put me to the test, take a chance on me
(Take a-take a chance-chance, take a chance, take a chance)
(Take a-take a chance-chance, take a chance, take a chance)
(Take a chance, take a chance, take a chance on me)15EmbedShare URLCopyEmbedCopy",9,
5,ABBA: The Album by ABBA,1977-12-12,9,3,"One Man, One Woman","No smiles, not a single word at the breakfast table
Though I would have liked to begin
So much that I wanna say, but I feel unable
You leave and slam the door
Like you've done many times before
And I cry and I feel so helpless

One man, one woman
Two friends and two true lovers
Somehow we'll help each other through the hard times
One man, one woman
One life to live together
One chance to take that never comes back again
You and me, to the end

Outside I can see the sun through the open window
Inside everything feels so cold
What's wrong, what is happening, where did all our love go?
Sometimes when I just can't cope
I cling to a desperate hope
And I cry and I feel like dying

One man, one woman
Two friends and two true lovers
Somehow we'll help each other through the hard times
One man, one woman
One life to live together
One chance to take that never comes back again
You and me, to the end

Daydreams of a better life, but I have to wake up
The sound of the key in the door
You smile and I realise that we need a shake-up
Our love is a precious thing
Worth the pain and the suffering
And it's never too late for changing

One man, one woman
Two friends and two true lovers
Somehow we'll help each other through the hard times
One man, one woman
One life to live together
One chance to take that never comes back again
You and me, to the end

You and me, to the endEmbedShare URLCopyEmbedCopy",9,
5,ABBA: The Album by ABBA,1977-12-12,9,4,The Name of the Game,"I've seen you twice, in a short time
Only a week since we started
It seems to me, for every time
I'm getting more open-hearted

I was an impossible case
No one ever could reach me
But I think I can see in your face
There's a lot you can teach me
So I wanna know

What's the name of the game?
Does it mean anything to you?
What's the name of the game?
Can you feel it the way I do?

Tell me, please, 'cause I have to know
I'm a bashful child beginning to grow

And you make me talk (Doo-doo, doo-doo)
And you make me feel (Doo-doo, doo-doo)
And you make me show (Doo-doo, doo-doo)
What I'm trying to conceal (Doo-doo, doo-doo)
If I trust in you (Doo-doo, doo-doo)
Would you let me down? (Doo-doo, doo-doo)
Would you laugh at me (Doo-doo, doo-doo)
If I said I care for you? (Ah-ah)
Could you feel the same way too, I wanna know
The name of the game
I have no friends, no one to see
And I am never invited
Now I am here, talking to you
No wonder I get excited

Your smile, and the sound of your voice
And the way you see through me
Got a feeling, you give me no choice
But it means a lot to me
So I wanna know

What's the name of the game?
(Your smile and the sound of your voice)
Does it mean anything to you?
(Got a feeling you give me no choice, but it means a lot)
What's the name of the game?
(Your smile and the sound of your voice)
Can you feel it the way I do?

Tell me, please, 'cause I have to know
I'm a bashful child beginning to grow
And you make me talk (Doo-doo, doo-doo)
And you make me feel (Doo-doo, doo-doo)
And you make me show (Doo-doo, doo-doo)
What I'm trying to conceal (Doo-doo, doo-doo)
If I trust in you (Doo-doo, doo-doo)
Would you let me down? (Doo-doo, doo-doo)
Would you laugh at me (Doo-doo, doo-doo)
If I said I care for you? (Ah-ah)
Could you feel the same way too, I wanna know
Oh, yes, I wanna know

The name of the game
(I was an impossible case)
Does it mean anything to you?
(But I think I can see in your face that it means a lot)
What's the name of the game?
(Your smile and the sound of your voice)
Can you feel it the way I do?
(Got a feeling you give me no choice, but it means a lot)

The name of the game
(I was an impossible case)
Does it mean anything to you?
(But I think I can see in your face that it means a lot)
What's the name of the game?
(Your smile and the sound of your voice)
Can you feel it...3EmbedShare URLCopyEmbedCopy",9,
5,ABBA: The Album by ABBA,1977-12-12,9,5,Move On,"""They say a restless body can hide a peaceful soul
A voyager, and a settler, they both have a distant goal
If I explore the heavens, or if I search inside
Well, it really doesn't matter as long as I can tell myself
I've always tried""

Like a roller in the ocean
Life is motion, move on
Like a wind that's always blowing
Life is flowing, move on
Like the sunrise in the morning
Life is dawning, move on
How I treasure every minute
Being part of, being in it
With the urge to move on

I've travelled every country, I've travelled in my mind
It seems we're on a journey, a trip through space and time
And somewhere lies the answer
To all the questions why
What really makes the difference
Between all dead and living things, the will to stay alive
Like a roller in the ocean
Life is motion, move on
Like a wind that's always blowing
Life is flowing, move on
Like the sunrise in the morning
Life is dawning, move on
How I treasure every minute
Being part of, being in it
With the urge to move on


The morning breeze that ripples the surface of the sea
The crying of the seagulls that hover over me
I see it and I hear it
But how can I explain
The wonder of the moment
To be alive, to feel the sun that follows every rain

Like a roller in the ocean
Life is motion, move on
Like a wind that's always blowing
Life is flowing, move on
Like the sunrise in the morning
Life is dawning, move on
How I treasure every minute
Being part of, being in it
With the urge to move on
Like a wind that's always blowing
Life is flowing, move on
Like the sunrise in the morning
Life is dawning, move on
How I treasure every minute
Being part of it, being in it
With the urge to move on
Like a wind that's always blowing
Life is flowing, move on
Like the sunrise in the morning...1EmbedShare URLCopyEmbedCopy",9,
5,ABBA: The Album by ABBA,1977-12-12,9,6,Hole in Your Soul,"You feel bad, let me tell you, we all get the blues
Sometimes life is a burden, way down in your shoes
When it's bad, worse, worst (And when you're feeling so bad)
And you think you're cursed (And you've got it sad)
Well, if there's one thing for the better that can turn you loose

It's gotta be rock 'n' roll
To fill the hole in your soul
There's gotta be rock 'n' roll
To fill the hole in your soul

My friend Sam is a chauffeur, Annie goes to school
Jerry works at the office, Sue lies by the pool
But on all weekends (Together again)
When I meet my friends (I'm gonna see them now)
And we're looking 'round for the action, we sure play it cool

It's gotta be rock 'n' roll
To fill the hole in your soul
There's gotta be rock 'n' roll
To fill the hole in your soul
Ah-ha (ah-ha, ah-aa) You paint your world and use all colours
Ah-ha (ah-ha) And then you find it all comes out too bright
You know it's only a lie
Ah-ha (ah-ha, ah-aa) The songs you sing are too romantic
Ah-ha (ah-ha) And when you want the truth
They only spit in your eye
Oh yeah, they're only telling you lies
Oh yeah, there's gotta be rock 'n' roll
To fill the hole in your soul

You feel bad, let me tell you, we all get the blues
Sometimes life is a burden, way down in your shoes
When it's bad, worse, worst (And when you're feeling so bad)
And you think you're cursed (And you've got it sad)
Well, if there's one thing for the better that can turn you loose

It's gotta be rock 'n' roll
To fill the hole in your soul
There's gotta be rock 'n' roll
To fill the hole in your soul
It's gotta be rock 'n' roll
To fill the hole in your soul
There's gotta be rock 'n' roll
To fill the hole in your soul
It's gotta be rock 'n' roll
To fill the hole in your soul
There's gotta be rock 'n' roll
To fill the hole in your soul
It's gotta be rock 'n' roll
To fill the hole in your soul
There's gotta be rock 'n' roll
To fill the hole in your soulEmbedShare URLCopyEmbedCopy",9,
5,ABBA: The Album by ABBA,1977-12-12,9,7,Thank You for the Music,"I'm nothing special, in fact I'm a bit of a bore
If I tell a joke, you've probably heard it before
But I have a talent, a wonderful thing
'Cause everyone listens when I start to sing
I'm so grateful and proud
All I want is to sing it out loud

So I say thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it? I ask in all honesty
What would life be?
Without a song or a dance, what are we?
So I say thank you for the music, for giving it to me

Mother says I was a dancer before I could walk
Mhm, she says I began to sing long before I could talk
And I've often wondered, how did it all start?
Who found out that nothing can capture a heart
Like a melody can?
Well, whoever it was, I'm a fan

So I say thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it? I ask in all honesty
What would life be?
Without a song or a dance, what are we?
So I say thank you for the music, for giving it to me
I've been so lucky
I am the girl with golden hair
I wanna sing it out to everybody
What a joy, what a life, what a chance

Thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it? I ask in all honesty
What would life be?
Without a song or a dance, what are we?
So I say thank you for the music, for giving it to me

So I say thank you for the music, for giving it to me7EmbedShare URLCopyEmbedCopy",9,
5,ABBA: The Album by ABBA,1977-12-12,9,8,I Wonder (Departure),"This park and these houses, old streets I have walked
Everything dear, will it be here
One day when I am returning?
My friends will get married, have children and homes
It sounds so nice, well-planned and wise
Never expecting surprises

I wonder, it's frightening
Leaving now, is that the right thing?
I wonder, it scares me
But who the the hell am I if I don't even try?
I'm not a coward, oh no, I'll be strong
One chance in a lifetime
Yes, I will take it, it can't go wrong

My friends and my family, this dull little town
Buses I've missed, boys that I've kissed
Everything old and familiar

I wonder, it's frightening
Leaving now, is that the right thing?
I wonder, oh, it scares me
But who the the hell am I if I don't even try?
I'm not a coward, oh no, I'll be strong
One chance in a lifetime
Yes, I will take it
Yes, I will take it, it can't go wrong1EmbedShare URLCopyEmbedCopy",9,
5,ABBA: The Album by ABBA,1977-12-12,9,9,I’m a Marionette,"""You're so free,"" that's what everybody's telling me
Yet I feel I'm like an outward-bound, pushed around refugee
Something's wrong, got a feeling that I don't belong
As if I had come from outer space, out of place, like King Kong

I'm a marionette, just a marionette, pull the string
I'm a marionette, everybody's pet, just as long as I sing
I'm a marionette, see my pirouette, round and round
I'm a marionette, I'm a marionette, just a silly old clown

Like a doll, like a puppet with no will at all
And somebody taught me how to talk, how to walk, how to fall


Can't complain, I've got no-one but myself to blame
Something's happening I can't control, lost my hold, it's insane

I'm a marionette, just a marionette, pull the string
I'm a marionette, everybody's pet, just as long as I sing
I'm a marionette, see my pirouette, round and round
I'm a marionette, I'm a marionette, just a silly old clown
""Look this way, just a little smile,"" is what they say
""You look better on the photograph if you laugh, that's okay""

I'm a marionette, just a marionette, pull the string
I'm a marionette, everybody's pet, just as long as I sing
I'm a marionette, see my pirouette, round and round
I'm a marionette, I'm a marionette, just a silly old clown

""You're so free,"" that's what everybody's telling me
Yet I feel I'm like an outward-bound, pushed around, refugeeEmbedShare URLCopyEmbedCopy",9,
6,Voulez-Vous by ABBA,1979-04-23,18,1,As Good As New,"I'll never know why I had to go
Why I had to put up such a lousy rotten show
Boy, I was tough, packing all my stuff
Saying I don't need you anymore, I've had enough

And now, look at me standing here again
'Cause I found out that
Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here
Got to have you near

As good as new, my love for you
And keeping it that way is my intention
As good as new and growing too
Yes, I think it's taking on a new dimension
It's as good as new, my love for you
Just like it used to be and even better
As good as new, thank God it's true
Darling, we were always meant to stay together

Feel like a creep, never felt so cheap
Never had a notion that my love could be so deep
How could I make such a dumb mistake?
Now I know I'm not entitled to another break
But please, baby, I beg you to forgive
'Cause I found out that
Ma ma ma ma ma ma ma ma ma ma ma ma ma ma ma my life is here
Got to have you near

As good as new, my love for you
And keeping it that way is my intention
As good as new and growing too
Yes, I think it's taking on a new dimension
It's as good as new, my love for you
Just like it used to be and even better
As good as new, thank God it's true
Darling, we were always meant to stay together

I thought that our love was at an end but here I am again

As good as new, my love for you
And keeping it that way is my intention
As good as new and growing too
Yes, I think it's taking on a new dimension
It's as good as new, my love for you
Just like it used to be and even better
As good as new, thank God it's true
Darling, we were always meant to stay together
Yes, the love I have for you feels as good as new
Darling, we were always meant to stay togetherEmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,2,Voulez-Vous,"People everywhere
A sense of expectation hanging in the air
Giving out a spark
Across the room, your eyes are glowing in the dark

And here we go again, we know the start, we know the end
Masters of the scene
We've done it all before and now we're back to get some more
You know what I mean

Voulez-vous (Ah-ha)
Take it now or leave it (Ah-ha)
Now is all we get (Ah-ha)
Nothing promised, no regrets (Ah-ha)
Voulez-vous (Ah-ha)
Ain't no big decision (Ah-ha)
You know what to do (Ah-ha)
La question c'est ""Voulez-vous?""
Voulez-vous

I know what you think
""The girl means business, so I'll offer her a drink""
Looking mighty proud
I see you leave your table, pushing through the crowd
I'm really glad you came, you know the rules, you know the game
Master of the scene
We've done it all before and now we're back to get some more
You know what I mean

Voulez-vous (Ah-ha)
Take it now or leave it (Ah-ha)
Now is all we get (Ah-ha)
Nothing promised, no regrets
Voulez-vous (Ah-ha)
Ain't no big decision (Ah-ha)
You know what to do (Ah-ha)
La question c'est ""Voulez-vous?""

And here we go again, we know the start, we know the end
Masters of the scene
We've done it all before and now we're back to get some more
You know what I mean

Voulez-vous (Ah-ha)
Take it now or leave it (Ah-ha)
Now is all we get (Ah-ha)
Nothing promised, no regrets
Voulez-vous (Ah-ha)
Ain't no big decision (Ah-ha)
You know what to do (Ah-ha)
La question c'est ""Voulez-vous?""
Voulez-vous
Voulez-vous (Ah-ha, ah-ha, ah-ha)
Voulez-vous (Ah-ha, ah-ha, ah-ha)
Voulez-vous (Ah-ha, ah-ha, ah-ha)
Voulez-vous (Ah-ha, ah-ha, ah-ha)

Voulez-vous (Ah-ha)
Take it now or leave it (Ah-ha)
Now is all we get (Ah-ha)
Nothing promised, no regrets
Voulez-vous (Ah-ha)
Ain't no big decision (Ah-ha)
You know what to do (Ah-ha)
La question c'est ""Voulez-vous?""
Voulez-vous
Voulez-vous (Ah-ha)
Take it now or leave it (Ah-ha)
Now is all we get (Ah-ha)
Nothing promised, no regrets
Voulez-vous (Ah-ha)
Ain't no big decision (Ah-ha)
You know what to do (Ah-ha)
La question c'est ""Voulez-vous?""
Voulez-vous7EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,3,I Have a Dream,"I have a dream, a song to sing
To help me cope with anything
If you see the wonder of a fairy tale
You can take the future, even if you fail

I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream
I have a dream

I have a dream, a fantasy
To help me through reality
And my destination makes it worth the while
Pushing through the darkness; still another mile

I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream
I have a dream
I'll cross the stream
I have a dream

I have a dream, a song to sing
To help me cope with anything
If you see the wonder of a fairy tale
You can take the future even if you fail

I believe in angels
Something good in everything I see
I believe in angels
When I know the time is right for me
I'll cross the stream
I have a dream
I'll cross the stream
I have a dream6EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,4,Angeleyes,"Keep thinking about his angeleyes
I keep thinking

Last night I was taking a walk along the river
And I saw him together with a young girl
And the look that he gave her made me shiver
Because he always used to look at me that way
And I thought maybe I should walk right up to her and say
""Ah-ha-ha, it's a game he likes to play""

Look into his angeleyes, one look and you're hypnotised
He'll take your heart and you must pay the price
Look into his angeleyes, you'll think you're in paradise
And one day you'll find out he wears a disguise
Don't look too deep into those angeleyes
Oh no, no, no, no

Keep thinking about his angeleyes
I keep thinking

Sometimes when I'm lonely I sit and think about him
And it hurts to remember all the good times
When I thought I could never live without him
And I wonder does it have to be the same?
Every time when I see him, will it bring back all the pain?
Ah-ha-ha, how can I forget that name?
Look into his angeleyes, one look and you're hypnotised
He'll take your heart and you must pay the price
Look into his angeleyes, you'll think you're in paradise
And one day you'll find out he wears a disguise
Don't look too deep into his angeleyes
Crazy 'bout his angeleyes, angeleyes
He took my heart and now I pay the price
Look into his angeleyes, you'll think you're in paradise
And one day you'll find out he wears a disguise
Don't look too deep into those angeleyes
Oh no, no, no, no

Keep thinking
Keep thinking about his angeleyes
I keep thinking
Keep thinking, had to pay the price
Keep thinking
Keep thinking about his angeleyes
I keep thinking
Keep thinking, had to pay the price
Keep thinking2EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,5,The King Has Lost His Crown,"I believe your new girl turned you down
And they say she's pushing you around
How does it feel? I guess it hurts your pride
Tell me my friend, how many nights you cried

Disaster and disgrace - the king has lost his crown
Suddenly he's clumsy like a clown
The world is upside down
The king has lost his crown

Was it hard to step down from your throne
And to know tonight you're all alone?
Oh, what a shame, you really want that girl
She doesn't care, still, you just dream of her

Disaster and disgrace - the king has lost his crown
Suddenly he's clumsy like a clown
The world is upside down
The king has lost his crown
Disaster and disgrace - the word is all around
Suddenly he's clumsy like a clown
The world is upside down
The king has lost his crown
Disaster and disgrace - the word is all around
Suddenly he's clumsy like a clown1EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,6,Does Your Mother Know,"You're so hot, teasing me
So you're blue, but I can't take a chance on a chick like you
That's something I couldn't do
There's that look in your eyes
I can read in your face that your feelings are driving you wild
Ah, but girl, you're only a child

Well I can dance with you, honey
If you think it's funny
Does your mother know that you're out?
And I can chat with you, baby
Flirt a little, maybe
Does your mother know that you're out?

Take it easy, take it easy
Better slow down, girl
That's no way to go
Does your mother know?
Take it easy, take it easy
Try to cool it, girl
Take it nice and slow
Does your mother know?
I can see what you want
But you seem pretty young to be searching for that kind of fun
So maybe I'm not the one
Now you're so cute, I like your style
And I know what you mean when you give me a flash of that smile
Smile, but girl, you're only a child

Well I can dance with you, honey
If you think it's funny
Does your mother know that you're out?
And I can chat with you, baby
Flirt a little, maybe
Does your mother know that you're out?

Take it easy, take it easy
Better slow down, girl
That's no way to go
Does your mother know?
Take it easy, take it easy
Try to cool it, girl
Take it nice and slow
Does your mother know?
Well I can dance with you, honey
If you think it's funny
Does your mother know that you're out?
And I can chat with you, baby
Flirt a little, maybe
Does your mother know that you're out?
Well I can dance with you, honey
If you think it's funny
Does your mother know that you're out?
And I can chat with you, baby
Flirt a little, maybe
Does your mother know that you're out?
Well I can dance with you, honey
If you think it's funny
Does your mother know that you're out?
And I can chat with you, baby
Flirt a little, maybe...4EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,7,If It Wasn’t for the Nights,"I got appointments, work I have to do
Keeping me so busy all the day through
They're the things that keep me from thinking of you
Oh, baby, I miss you so, I know I'm never gonna make it
Oh, I'm so restless, I don't care what I say
And I lose my temper ten times a day
Still it's even worse when the night's on its way
It's bad, oh, so bad

Somehow I'd be doing alright if it wasn't for the nights
(If it wasn't for the nights I think that I could make it)
I'd have courage left to fight if it wasn't for the nights
(If it wasn't for the nights I think that I could take it)
How I fear the time when shadows start to fall
Sitting here alone and staring at the wall
Even I could see a light if it wasn't for the nights
(Even I could see a light I think that I could make it)
Somehow I'd be doing alright if it wasn't for the nights
(If it wasn't for the nights I think that I could take it)


No one to turn to, you know how it is
I was not prepared for something like this
Now I see them clearly, the things that I miss
Oh, baby, I feel so bad, I know I'm never gonna make it
I got my business to help me through the day
People I must write to, bills I must pay
But everything's so different when night's on its way
It's bad, oh, so bad
Somehow I'd be doing alright if it wasn't for the nights
(If it wasn't for the nights I think that I could make it)
I'd have courage left to fight if it wasn't for the nights
(If it wasn't for the nights I think that I could take it)
How I fear the time when shadows start to fall
Sitting here alone and staring at the wall
Even I could see a light if it wasn't for the nights
(Even I could see a light I think that I could make it)
Guess my future would look bright if it wasn't for the nights
(If it wasn't for the nights I think that I could make it)
If it wasn't for the nights
(If it wasn't for the nights I think that I could take it)
If it wasn't for the nights
(If it wasn't for the nights I think that I could make it)

Even I could see a light if it wasn't for the nights
(Even I could see a light I think that I could make it)
Guess my future would look bright if it wasn't for the nights
(If it wasn't for the nights I think that I could take it)

If it wasn't for the nights
(If it wasn't for the nights I think that I could make it)
If it wasn't for the nights
(If it wasn't for the nights I think that I could take it)
Even I could see a light if it wasn't for the nights
(Even I could see a light I think that I could make it)
Guess my future would look bright if it wasn't for the nights3EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,8,Chiquitita,"Chiquitita, tell me what's wrong
You're enchained by your own sorrow
In your eyes, there is no hope for tomorrow
How I hate to see you like this
There is no way you can deny it
I can see that you're oh, so sad, so quiet

Chiquitita, tell me the truth
I'm a shoulder you can cry on
Your best friend, I'm the one you must rely on
You were always sure of yourself
Now, I see you've broken a feather
(How it hurts to see you cry)
(And how it hurts to see you sad)
I hope we can patch it up together

Chiquitita, you and I know
How the heartaches come and they go
And the scars they're leaving
You'll be dancing once again
And the pain will end
You will have no time for grieving
Chiquitita, you and I cry
But the sun is still in the sky
And shining above you
(Even though you cry)
(The sun is shining in the sky)
Let me hear you sing once more
(So let me hear you sing some more)
Like you did before
(The way you used to do before)
Sing a new song, Chiquitita
Try once more, like you did before
Sing a new song, Chiquitita
So the walls came tumbling down
And your love's a blown-out candle
All is gone, and it seems too hard to handle
Chiquitita, tell me the truth
There is no way you can deny it
I see that you're oh, so sad, so quiet

Chiquitita, you and I know
How the heartaches come and they go
And the scars they're leaving
(You and I, we know)
(How all the heartaches come and go)
You'll be dancing once again
(You’ll be dancing once again)
And the pain will end
(And all the pain you take will end)
You will have no time for grieving
Chiquitita, you and I cry
But the sun is still in the sky
And shining above you
(Even though you cry)
(The sun is shining in the sky)
Let me hear you sing once more
(So let me hear you sing some more)
Like you did before
(The way you used to do before)
Sing a new song, Chiquitita
Try once more, like you did before
Sing a new song, Chiquitita
Try once more, like you did before
Sing a new song, Chiquitita10EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,9,Lovers (Live a Little Longer),"Sit down and listen 'cause I've got good news for you
T'was in the papers today
Some physician had made a discovery
This' what she had to say:
(Ooh, you know that)
She said that every result she had backed her
Claiming that love's a longevity factor

So lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, ain't that nice?
Lovers live a little longer, baby
What a feeling when I hold you tight
Lovers live a little longer, yeah

I can imagine, I'll see in my fantasy
I'll enjoy every day
Making love is a dynamite drug, baby
So why don't we start right away?
(Ahh, please don't wait)
I don't care if they're watching 'cause listen
We've got a reason for each time we're kissing
'Cause lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, ain't that nice?
Lovers live a little longer, baby
What a feeling when I hold you tight
Lovers live a little longer, yeah

I just don't care if they're watching 'cause listen
We've got a reason for each time we're kissing

'Cause lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, ain't that nice?
Lovers live a little longer, baby
What a feeling when I hold you tight
Lovers live a little longer, yeah

Lovers live a little longer, baby
You and me, we got a chance to live twice
Lovers live a little longer, yeah1EmbedShare URLCopyEmbedCopy",14,
6,Voulez-Vous by ABBA,1979-04-23,18,10,Kisses of Fire,"Lay your head on my chest so you hear every beat of my heart
Now there's nothing at all that can keep us apart
Touch my lips, close your eyes and see with your fingertips
Things that you do, and you know I'm crazy 'bout you

Kisses of fire, burning, burning
I'm at the point of no returning
Kisses of fire, sweet devotions
Caught in a landslide of emotions
I've had my share of love affairs
But they were nothing compared to this
Oh, I'm riding higher than the sky
And there is fire in every kiss

Kisses of fire
Kisses of fire

When you sleep by my side I feel safe and I know I belong
Still, it's making me scared that my love is so strong
Losing you is a nightmare, baby, and to me it's new
Never before did you see me begging for more
Kisses of fire, burning, burning
I'm at the point of no returning
Kisses of fire, sweet devotions
Caught in a landslide of emotions
I've had my share of love affairs
But they were nothing compared to this
Oh, I'm riding higher than the sky
And there is fire in every kiss

Kisses of fire
Kisses of fire

Kisses of fire, burning, burning
I'm at the point of no returning
Kisses of fire, sweet devotions
Caught in a landslide of emotions
Kisses of fire, burning, burning
(I'm at the point of no returning)
Kisses of fire, sweet devotions
I'm riding higher than the sky
And there is fire in every kiss
(Caught in a landslide of emotions)
Kisses of fire, burning, burning
I'm at the point of no returning
Kisses of fire, sweet devotions
Caught in a landslide of emotions
Kisses of fire, burning, burning...EmbedShare URLCopyEmbedCopy",14,
